,State,Date,Total,lag_1,lag_7,lag_30,month,week,quarter,year,is_holiday
1226,Nevada,2021-01-03,56399456.0,53278907.0,58025126.0,65003756.0,1,53,1,2021,0
1742,Nevada,2021-01-10,56092416.0,56399456.0,58341572.0,63360793.0,1,1,1,2021,0
4279,Nevada,2021-01-17,55590850.0,56092416.0,53400289.0,63040337.0,1,2,1,2021,0
6128,Nevada,2021-01-24,54377456.0,55590850.0,53808329.0,64796347.0,1,3,1,2021,0
7934,Nevada,2021-01-31,54141629.0,54377456.0,55848431.0,68944055.0,1,4,1,2021,0
1527,Nevada,2021-02-07,57507947.0,54141629.0,55959938.0,66813756.0,2,5,1,2021,0
3548,Nevada,2021-02-14,57221258.0,57507947.0,53278907.0,66949515.0,2,6,1,2021,0
5397,Nevada,2021-02-21,56002332.0,57221258.0,56399456.0,65194969.0,2,7,1,2021,0
7246,Nevada,2021-02-28,57822290.0,56002332.0,56092416.0,66665727.0,2,8,1,2021,0
1570,Nevada,2021-03-07,63998928.0,57822290.0,55590850.0,67504943.0,3,9,1,2021,0
3591,Nevada,2021-03-14,69168470.0,63998928.0,54377456.0,68326381.0,3,10,1,2021,0
5440,Nevada,2021-03-21,64935937.0,69168470.0,54141629.0,66356210.0,3,11,1,2021,0
7289,Nevada,2021-03-28,55694462.0,64935937.0,57507947.0,66872973.0,3,12,1,2021,0
1312,Nevada,2021-04-04,62557191.0,55694462.0,57221258.0,68051245.0,4,13,2,2021,0
1828,Nevada,2021-04-11,62246843.0,62557191.0,56002332.0,63647744.0,4,14,2,2021,0
4537,Nevada,2021-04-18,61428869.0,62246843.0,57822290.0,62159597.0,4,15,2,2021,0
6386,Nevada,2021-04-25,63278448.0,61428869.0,63998928.0,61668977.0,4,16,2,2021,0
1183,Nevada,2021-05-02,66299297.0,63278448.0,69168470.0,61749107.0,5,17,2,2021,0
1699,Nevada,2021-05-09,68671167.0,66299297.0,64935937.0,62092755.0,5,18,2,2021,0
4150,Nevada,2021-05-16,66682846.0,68671167.0,55694462.0,60246781.0,5,19,2,2021,0
5999,Nevada,2021-05-23,66098473.0,66682846.0,62557191.0,58891009.0,5,20,2,2021,0
7805,Nevada,2021-05-30,68088692.0,66098473.0,62246843.0,57755197.0,5,21,2,2021,0
1484,Nevada,2021-06-06,70028862.0,68088692.0,61428869.0,60594594.0,6,22,2,2021,0
3333,Nevada,2021-06-13,67859295.0,70028862.0,63278448.0,58025126.0,6,23,2,2021,0
5182,Nevada,2021-06-20,71300167.0,67859295.0,66299297.0,58341572.0,6,24,2,2021,0
7031,Nevada,2021-06-27,70658003.0,71300167.0,68671167.0,53400289.0,6,25,2,2021,0
1355,Nevada,2021-07-04,73900787.0,70658003.0,66682846.0,53808329.0,7,26,3,2021,0
1871,Nevada,2021-07-11,73101283.0,73900787.0,66098473.0,55848431.0,7,27,3,2021,0
4580,Nevada,2021-07-18,73060444.0,73101283.0,68088692.0,55959938.0,7,28,3,2021,0
6429,Nevada,2021-07-25,70156233.0,73060444.0,70028862.0,53278907.0,7,29,3,2021,0
1140,Nevada,2021-08-01,69338528.0,70156233.0,67859295.0,56399456.0,8,30,3,2021,0
1656,Nevada,2021-08-08,72793873.0,69338528.0,71300167.0,56092416.0,8,31,3,2021,0
3892,Nevada,2021-08-15,73839067.0,72793873.0,70658003.0,55590850.0,8,32,3,2021,0
5741,Nevada,2021-08-22,71018291.0,73839067.0,73900787.0,54377456.0,8,33,3,2021,0
7590,Nevada,2021-08-29,69929214.0,71018291.0,73101283.0,54141629.0,8,34,3,2021,0
1398,Nevada,2021-09-05,72111711.0,69929214.0,73060444.0,57507947.0,9,35,3,2021,0
1914,Nevada,2021-09-12,70009887.0,72111711.0,70156233.0,57221258.0,9,36,3,2021,0
5010,Nevada,2021-09-19,69517287.0,70009887.0,69338528.0,56002332.0,9,37,3,2021,0
6859,Nevada,2021-09-26,68281705.0,69517287.0,72793873.0,57822290.0,9,38,3,2021,0
1269,Nevada,2021-10-03,97454406.0,68281705.0,73839067.0,63998928.0,10,39,4,2021,0
1785,Nevada,2021-10-10,94869756.0,97454406.0,71018291.0,69168470.0,10,40,4,2021,0
4451,Nevada,2021-10-17,92490701.0,94869756.0,69929214.0,64935937.0,10,41,4,2021,0
6300,Nevada,2021-10-24,92985096.0,92490701.0,72111711.0,55694462.0,10,42,4,2021,0
8063,Nevada,2021-10-31,93071769.0,92985096.0,70009887.0,62557191.0,10,43,4,2021,0
1613,Nevada,2021-11-07,92345973.0,93071769.0,69517287.0,62246843.0,11,44,4,2021,0
3720,Nevada,2021-11-14,92148151.0,92345973.0,68281705.0,61428869.0,11,45,4,2021,0
5569,Nevada,2021-11-21,91842417.0,92148151.0,97454406.0,63278448.0,11,46,4,2021,0
7418,Nevada,2021-11-28,84566191.0,91842417.0,94869756.0,66299297.0,11,47,4,2021,0
1441,Nevada,2021-12-05,85728485.0,84566191.0,92490701.0,68671167.0,12,48,4,2021,0
1957,Nevada,2021-12-12,87269917.0,85728485.0,92985096.0,66682846.0,12,49,4,2021,0
5053,Nevada,2021-12-19,87815423.0,87269917.0,93071769.0,66098473.0,12,50,4,2021,0
6902,Nevada,2021-12-26,85598096.0,87815423.0,92345973.0,68088692.0,12,51,4,2021,0
2043,Nevada,2022-01-02,87627145.0,85598096.0,92148151.0,70028862.0,1,52,1,2022,0
2559,Nevada,2022-01-09,86588437.0,87627145.0,91842417.0,67859295.0,1,1,1,2022,0
4021,Nevada,2022-01-16,87498306.0,86588437.0,84566191.0,71300167.0,1,2,1,2022,0
5870,Nevada,2022-01-23,85908588.0,87498306.0,85728485.0,70658003.0,1,3,1,2022,0
7719,Nevada,2022-01-30,84537714.0,85908588.0,87269917.0,73900787.0,1,4,1,2022,0
2344,Nevada,2022-02-06,86356797.0,84537714.0,87815423.0,73101283.0,2,5,1,2022,0
3247,Nevada,2022-02-13,88624513.0,86356797.0,85598096.0,73060444.0,2,6,1,2022,0
5096,Nevada,2022-02-20,86424096.0,88624513.0,87627145.0,70156233.0,2,7,1,2022,0
6945,Nevada,2022-02-27,89601702.0,86424096.0,86588437.0,69338528.0,2,8,1,2022,0
2387,Nevada,2022-03-06,92054046.0,89601702.0,87498306.0,72793873.0,3,9,1,2022,0
3290,Nevada,2022-03-13,91322776.0,92054046.0,85908588.0,73839067.0,3,10,1,2022,0
5139,Nevada,2022-03-20,94353742.0,91322776.0,84537714.0,71018291.0,3,11,1,2022,0
6988,Nevada,2022-03-27,95719422.0,94353742.0,86356797.0,69929214.0,3,12,1,2022,0
2129,Nevada,2022-04-03,100330711.0,95719422.0,88624513.0,72111711.0,4,13,2,2022,0
2645,Nevada,2022-04-10,100096904.0,100330711.0,86424096.0,70009887.0,4,14,2,2022,0
4322,Nevada,2022-04-17,99486368.0,100096904.0,89601702.0,69517287.0,4,15,2,2022,0
6171,Nevada,2022-04-24,97881485.0,99486368.0,92054046.0,68281705.0,4,16,2,2022,0
2000,Nevada,2022-05-01,100373381.0,97881485.0,91322776.0,97454406.0,5,17,2,2022,0
2516,Nevada,2022-05-08,102374030.0,100373381.0,94353742.0,94869756.0,5,18,2,2022,0
3849,Nevada,2022-05-15,102195108.0,102374030.0,95719422.0,92490701.0,5,19,2,2022,0
5698,Nevada,2022-05-22,102231901.0,102195108.0,100330711.0,92985096.0,5,20,2,2022,0
7547,Nevada,2022-05-29,104453182.0,102231901.0,100096904.0,93071769.0,5,21,2,2022,0
2301,Nevada,2022-06-05,107451031.0,104453182.0,99486368.0,92345973.0,6,22,2,2022,0
2817,Nevada,2022-06-12,108401002.0,107451031.0,97881485.0,92148151.0,6,23,2,2022,0
4924,Nevada,2022-06-19,107987659.0,108401002.0,100373381.0,91842417.0,6,24,2,2022,0
6773,Nevada,2022-06-26,104905199.0,107987659.0,102374030.0,84566191.0,6,25,2,2022,0
2172,Nevada,2022-07-03,113337636.0,104905199.0,102195108.0,85728485.0,7,26,3,2022,0
2688,Nevada,2022-07-10,110690505.0,113337636.0,102231901.0,87269917.0,7,27,3,2022,0
4408,Nevada,2022-07-17,111229610.0,110690505.0,104453182.0,87815423.0,7,28,3,2022,0
6257,Nevada,2022-07-24,107725767.0,111229610.0,107451031.0,85598096.0,7,29,3,2022,0
8020,Nevada,2022-07-31,105182079.0,107725767.0,108401002.0,87627145.0,7,30,3,2022,0
2473,Nevada,2022-08-07,109684428.0,105182079.0,107987659.0,86588437.0,8,31,3,2022,0
3677,Nevada,2022-08-14,111445680.0,109684428.0,104905199.0,87498306.0,8,32,3,2022,0
5526,Nevada,2022-08-21,107279199.0,111445680.0,113337636.0,85908588.0,8,33,3,2022,0
7375,Nevada,2022-08-28,108306289.0,107279199.0,110690505.0,84537714.0,8,34,3,2022,0
2215,Nevada,2022-09-04,110622906.0,108306289.0,111229610.0,86356797.0,9,35,3,2022,0
2731,Nevada,2022-09-11,107655422.0,110622906.0,107725767.0,88624513.0,9,36,3,2022,0
4623,Nevada,2022-09-18,102953859.0,107655422.0,105182079.0,86424096.0,9,37,3,2022,0
6472,Nevada,2022-09-25,100958965.0,102953859.0,109684428.0,89601702.0,9,38,3,2022,0
2086,Nevada,2022-10-02,100964519.0,100958965.0,111445680.0,92054046.0,10,39,4,2022,0
2602,Nevada,2022-10-09,102194629.0,100964519.0,107279199.0,91322776.0,10,40,4,2022,0
4236,Nevada,2022-10-16,100996830.0,102194629.0,108306289.0,94353742.0,10,41,4,2022,0
6085,Nevada,2022-10-23,99022283.0,100996830.0,110622906.0,95719422.0,10,42,4,2022,0
7891,Nevada,2022-10-30,95957195.0,99022283.0,107655422.0,100330711.0,10,43,4,2022,0
2430,Nevada,2022-11-06,97736557.0,95957195.0,102953859.0,100096904.0,11,44,4,2022,0
3462,Nevada,2022-11-13,97492295.0,97736557.0,100958965.0,99486368.0,11,45,4,2022,0
5311,Nevada,2022-11-20,96374656.0,97492295.0,100964519.0,97881485.0,11,46,4,2022,0
7160,Nevada,2022-11-27,91839129.0,96374656.0,102194629.0,100373381.0,11,47,4,2022,0
2258,Nevada,2022-12-04,91020179.0,91839129.0,100996830.0,102374030.0,12,48,4,2022,0
2774,Nevada,2022-12-11,93177556.0,91020179.0,99022283.0,102195108.0,12,49,4,2022,0
4709,Nevada,2022-12-18,93810022.0,93177556.0,95957195.0,102231901.0,12,50,4,2022,0
6558,Nevada,2022-12-25,94688707.0,93810022.0,97736557.0,104453182.0,12,51,4,2022,0
2860,Nevada,2023-01-01,90694672.0,94688707.0,97492295.0,107451031.0,1,52,1,2023,0
3075,Nevada,2023-01-08,90884399.0,90694672.0,96374656.0,108401002.0,1,1,1,2023,0
3763,Nevada,2023-01-15,91963891.0,90884399.0,91839129.0,107987659.0,1,2,1,2023,0
5612,Nevada,2023-01-22,90952640.0,91963891.0,91020179.0,104905199.0,1,3,1,2023,0
7461,Nevada,2023-01-29,90204647.0,90952640.0,93177556.0,113337636.0,1,4,1,2023,0
2946,Nevada,2023-02-05,92129655.0,90204647.0,93810022.0,110690505.0,2,5,1,2023,0
3161,Nevada,2023-02-12,96722302.0,92129655.0,94688707.0,111229610.0,2,6,1,2023,0
4795,Nevada,2023-02-19,94316073.0,96722302.0,90694672.0,107725767.0,2,7,1,2023,0
6644,Nevada,2023-02-26,93720961.0,94316073.0,90884399.0,105182079.0,2,8,1,2023,0
2989,Nevada,2023-03-05,100941906.0,93720961.0,91963891.0,109684428.0,3,9,1,2023,0
3204,Nevada,2023-03-12,108721285.0,100941906.0,90952640.0,111445680.0,3,10,1,2023,0
4838,Nevada,2023-03-19,103271404.0,108721285.0,90204647.0,107279199.0,3,11,1,2023,0
6687,Nevada,2023-03-26,93906382.0,103271404.0,92129655.0,108306289.0,3,12,1,2023,0
2903,Nevada,2023-04-02,98266678.0,93906382.0,96722302.0,110622906.0,4,13,2,2023,0
3118,Nevada,2023-04-09,102562118.0,98266678.0,94316073.0,107655422.0,4,14,2,2023,0
4107,Nevada,2023-04-16,101828070.0,102562118.0,93720961.0,102953859.0,4,15,2,2023,0
5956,Nevada,2023-04-23,101025635.0,101828070.0,100941906.0,100958965.0,4,16,2,2023,0
